shot_id_number,power_of_shot,knockout_match,is_goal_x,home/away,type_of_shot,type_of_combined_shot,distance_of_shot_avg,remaining_min_1,opposing_team,match_id_n,area_of_shot_n,shot_basics_n,game_season_n
13210,1.0,0.0,1.0,1,0,shot - 3,39.0,7.0,467.0,6.0,5336.0,3851.0,820.0
13217,2.0,0.0,0.0,1,0,shot - 3,39.0,1.0,467.0,6.0,5336.0,3851.0,820.0
14780,2.0,0.0,0.0,1,0,shot - 3,40.0,0.0,467.0,3.0,5336.0,3851.0,820.0
13232,2.0,0.0,1.0,1,shot - 27,0,36.0,31.2,585.0,9.0,5336.0,3851.0,820.0
13237,3.0,0.0,1.0,1,shot - 26,0,37.0,99.2,585.0,9.0,5336.0,3851.0,820.0
13883,1.0,0.0,0.0,0,0,shot - 3,41.0,0.0,585.0,10.0,5336.0,3851.0,820.0
13900,4.0,0.0,1.0,0,shot - 17,0,37.0,11.0,585.0,10.0,5336.0,3851.0,820.0
14528,4.0,0.0,0.0,0,shot - 24,0,39.0,4.0,585.0,12.0,5336.0,3851.0,820.0
14533,4.0,0.0,1.0,0,shot - 17,0,36.0,0.0,585.0,12.0,5336.0,3851.0,820.0
28624,3.0,1.0,1.0,1,shot - 56,0,38.0,2.0,585.0,11.0,5336.0,3851.0,820.0
28627,4.0,1.0,1.0,1,shot - 1,0,36.0,10.0,585.0,11.0,5336.0,3851.0,820.0
28631,4.0,1.0,0.0,1,0,shot - 3,41.0,7.0,585.0,11.0,5336.0,3851.0,820.0
28632,4.0,1.0,0.0,1,0,shot - 3,36.0,35.64,585.0,11.0,5336.0,3851.0,820.0
28649,2.0,1.0,0.0,1,shot - 45,0,37.0,36.64,585.0,13.0,5336.0,3851.0,820.0
28653,3.0,1.0,1.0,1,shot - 9,0,34.0,9.0,585.0,13.0,5336.0,3851.0,820.0
28658,4.0,1.0,0.0,1,shot - 36,0,41.0,7.0,585.0,13.0,5336.0,3851.0,820.0
28664,1.0,1.0,1.0,0,0,shot - 3,38.0,10.0,585.0,10.0,5336.0,3851.0,820.0
28695,1.0,1.0,0.0,0,shot - 36,0,36.0,49.64,585.0,5.0,5336.0,3851.0,820.0
28702,2.0,1.0,0.0,0,shot - 12,0,53.864,2.0,585.0,5.0,5336.0,3851.0,820.0
28716,2.0,1.0,0.0,1,shot - 36,0,40.0,6.0,585.0,8.0,5336.0,3851.0,820.0
13911,2.0,0.0,0.0,0,0,shot - 3,40.0,11.0,672.0,7.0,5336.0,3851.0,820.0
14542,1.0,0.0,0.0,0,0,shot - 3,38.0,0.0,672.0,8.0,5336.0,3851.0,820.0
13202,4.0,0.0,0.0,0,0,shot - 3,37.0,5.0,584.0,9.0,5336.0,3851.0,820.0
14382,2.0,0.0,1.0,0,0,shot - 3,51.2,7.0,584.0,9.0,5336.0,3851.0,820.0
28793,4.0,1.0,1.0,1,shot - 10,0,40.0,45.64,584.0,11.0,5336.0,3851.0,820.0
28852,3.0,1.0,1.0,0,shot - 21,0,30.864,82.64,584.0,8.0,5336.0,3851.0,820.0
28891,3.0,1.0,0.0,0,shot - 15,0,37.0,5.0,584.0,10.0,5336.0,3851.0,820.0
28893,3.0,1.0,0.0,0,shot - 11,0,37.0,4.0,584.0,10.0,5336.0,3851.0,820.0
13380,3.0,0.0,0.0,1,shot - 48,0,36.0,47.2,617.0,6.0,5336.0,3851.0,820.0
13518,1.0,0.0,0.0,0,shot - 50,0,35.0,8.0,617.0,7.0,5336.0,3851.0,820.0
13537,4.0,0.0,1.0,0,0,shot - 3,34.0,5.0,617.0,7.0,5336.0,3851.0,820.0
13559,1.0,0.0,0.0,1,shot - 36,0,38.0,11.0,617.0,10.0,5336.0,3851.0,820.0
13561,1.0,0.0,1.0,1,shot - 1,0,40.0,4.0,617.0,10.0,5336.0,3851.0,820.0
13571,3.0,0.0,0.0,1,shot - 38,0,41.0,6.0,617.0,10.0,5336.0,3851.0,820.0
14796,3.0,0.0,1.0,0,0,shot - 3,35.0,11.0,617.0,6.0,5336.0,3851.0,820.0
14632,3.0,0.0,0.0,0,shot - 36,0,42.0,2.0,213.0,9.0,5336.0,3851.0,820.0
13581,1.0,0.0,1.0,1,0,shot - 3,42.0,47.64,516.0,6.0,5336.0,3851.0,820.0
13465,4.0,0.0,1.0,0,shot - 17,0,41.0,0.0,237.0,9.0,5336.0,3851.0,820.0
13858,4.0,0.0,0.0,1,0,shot - 3,37.0,24.64,237.0,9.0,5336.0,3851.0,820.0
13862,4.0,0.0,1.0,1,shot - 43,0,46.7,0.0,237.0,9.0,5336.0,3851.0,820.0
13248,1.0,0.0,0.0,0,0,shot - 3,38.0,4.0,443.0,9.0,5336.0,3851.0,820.0
13431,4.0,0.0,1.0,1,0,shot - 3,36.7,0.0,443.0,12.0,5336.0,3851.0,820.0
14576,1.0,0.0,1.0,1,shot - 43,0,37.0,5.0,259.0,5.0,5336.0,3851.0,820.0
14589,4.0,0.0,1.0,1,shot - 17,0,43.0,0.0,259.0,5.0,5336.0,3851.0,820.0
13290,2.0,0.0,0.0,1,0,shot - 3,35.0,3.0,246.0,9.0,5336.0,3851.0,820.0
13506,1.0,0.0,1.0,1,0,shot - 3,35.0,7.0,197.0,6.0,5336.0,3851.0,820.0
13514,4.0,0.0,0.0,1,shot - 10,0,39.0,11.0,197.0,6.0,5336.0,3851.0,820.0
13442,2.0,0.0,0.0,1,0,shot - 3,40.0,0.0,240.0,7.0,5336.0,3851.0,820.0
14130,2.0,0.0,0.0,0,shot - 23,0,43.0,4.0,240.0,11.0,5336.0,3851.0,820.0
14141,3.0,0.0,1.0,0,shot - 17,0,42.0,0.0,240.0,11.0,5336.0,3851.0,820.0
14142,4.0,0.0,1.0,0,shot - 31,0,42.0,6.0,240.0,11.0,5336.0,3851.0,820.0
14148,4.0,0.0,1.0,0,shot - 17,0,53.2,0.0,240.0,11.0,5336.0,3851.0,820.0
13631,2.0,0.0,1.0,0,0,shot - 3,39.0,5.0,216.0,8.0,5336.0,3851.0,820.0
13640,3.0,0.0,1.0,0,shot - 35,0,35.0,4.0,216.0,8.0,5336.0,3851.0,820.0
13875,4.0,0.0,0.0,1,0,shot - 3,36.0,6.0,216.0,4.0,5336.0,3851.0,820.0
13331,1.0,0.0,0.0,0,0,shot - 3,40.0,4.0,654.0,7.0,5336.0,3851.0,820.0
13557,4.0,0.0,0.0,1,0,shot - 3,38.0,5.0,654.0,4.0,5336.0,3851.0,820.0
14187,2.0,0.0,0.0,0,0,shot - 3,41.0,0.0,214.0,4.0,5336.0,3851.0,820.0
14193,4.0,0.0,0.0,0,0,shot - 3,36.0,1.0,214.0,4.0,5336.0,3851.0,820.0
13401,3.0,0.0,0.0,1,0,shot - 3,38.0,9.0,175.0,4.0,5336.0,3851.0,820.0
13605,1.0,0.0,1.0,1,0,shot - 3,35.0,6.0,256.0,11.0,5336.0,3851.0,820.0
13611,2.0,0.0,0.0,1,shot - 35,0,39.0,25.64,256.0,11.0,5336.0,3851.0,820.0
13614,3.0,0.0,1.0,1,shot - 13,0,41.0,11.0,256.0,11.0,5336.0,3851.0,820.0
14090,1.0,0.0,1.0,0,shot - 31,0,40.0,67.64,256.0,15.0,5336.0,3851.0,820.0
13491,2.0,0.0,0.0,0,shot - 5,0,64.7,48.7616,204.0,4.0,5336.0,3851.0,820.0
13998,3.0,0.0,0.0,1,0,shot - 3,39.0,9.0,204.0,3.0,5336.0,3851.0,820.0
13650,1.0,0.0,0.0,0,0,shot - 3,40.0,108.64,246.0,13.0,5336.0,3851.0,820.0
13672,3.0,0.0,0.0,0,shot - 43,0,37.0,2.0,246.0,13.0,5336.0,3851.0,820.0
13674,4.0,0.0,0.0,0,0,shot - 3,58.86400000000001,49.64,246.0,13.0,5336.0,3851.0,820.0
28905,1.0,1.0,0.0,1,0,shot - 3,39.0,94.64,246.0,14.0,5336.0,3851.0,820.0
28923,3.0,1.0,1.0,1,shot - 44,0,37.0,3.0,246.0,14.0,5336.0,3851.0,820.0
28938,3.0,1.0,1.0,1,shot - 17,0,35.0,85.2,246.0,8.0,5336.0,3851.0,820.0
28940,3.0,1.0,0.0,1,shot - 3,0,29.7,8.0,246.0,8.0,5336.0,3851.0,820.0
28944,3.0,1.0,1.0,1,shot - 51,0,37.0,36.64,246.0,8.0,5336.0,3851.0,820.0
28952,5.0,1.0,0.0,1,shot - 21,0,41.0,40.64,246.0,8.0,5336.0,3851.0,820.0
28960,1.0,1.0,1.0,0,shot - 36,0,43.0,1.0,246.0,11.0,5336.0,3851.0,820.0
28996,3.0,1.0,1.0,0,0,shot - 3,35.0,0.0,246.0,9.0,5336.0,3851.0,820.0
29020,2.0,1.0,0.0,0,shot - 6,0,40.2,45.64,246.0,8.0,5336.0,3851.0,820.0
29021,3.0,1.0,1.0,0,0,shot - 3,48.2,9.0,246.0,8.0,5336.0,3851.0,820.0
14706,3.0,0.0,0.0,0,shot - 51,0,41.0,4.0,192.0,5.0,5336.0,3851.0,820.0
13695,3.0,0.0,0.0,0,0,shot - 3,40.0,15.2,375.0,8.0,5336.0,3851.0,820.0
14846,1.0,0.0,1.0,1,shot - 55,0,35.0,33.64,375.0,6.0,5336.0,3851.0,820.0
14847,1.0,1.0,1.0,1,shot - 48,0,34.0,4.0,375.0,6.0,5336.0,3851.0,820.0
13723,1.0,0.0,0.0,1,shot - 33,0,52.864,7.0,306.0,11.0,5336.0,3851.0,820.0
13729,2.0,0.0,1.0,1,0,shot - 3,42.0,11.0,306.0,11.0,5336.0,3851.0,820.0
14169,4.0,0.0,0.0,0,0,shot - 3,35.0,5.0,306.0,7.0,5336.0,3851.0,820.0
13265,1.0,0.0,0.0,0,0,shot - 3,38.0,11.0,207.0,3.0,5336.0,3851.0,820.0
13805,1.0,0.0,0.0,1,shot - 43,0,35.0,1.0,207.0,11.0,5336.0,3851.0,820.0
13808,3.0,0.0,1.0,1,0,shot - 3,41.0,11.0,207.0,11.0,5336.0,3851.0,820.0
14291,1.0,0.0,0.0,1,0,shot - 3,35.0,8.0,207.0,10.0,5336.0,3851.0,820.0
14311,4.0,0.0,0.0,1,0,shot - 3,39.0,5.0,207.0,10.0,5336.0,3851.0,820.0
14022,1.0,0.0,0.0,1,shot - 37,0,49.7,0.0,157.0,14.0,5336.0,3851.0,820.0
14724,2.0,0.0,0.0,0,0,shot - 3,40.0,5.0,157.0,9.0,5336.0,3851.0,820.0
14730,3.0,0.0,1.0,0,0,shot - 3,37.0,6.0,157.0,9.0,5336.0,3851.0,820.0
14212,3.0,0.0,1.0,1,shot - 3,0,35.0,10.0,223.0,12.0,5336.0,3851.0,820.0
14217,4.0,0.0,1.0,1,0,shot - 3,42.0,5.0,223.0,12.0,5336.0,3851.0,820.0
14646,2.0,1.0,0.0,0,shot - 10,0,35.0,5.0,223.0,5.0,5336.0,3851.0,820.0
13154,1.0,0.0,0.0,1,0,shot - 3,36.0,6.0,573.0,5.0,1390.0,3851.0,820.0
13788,2.0,0.0,0.0,1,shot - 45,0,37.0,98.64,573.0,7.0,1390.0,3851.0,820.0
14483,1.0,0.0,1.0,0,0,shot - 3,38.0,9.0,573.0,10.0,1390.0,3851.0,820.0
14484,1.0,0.0,0.0,0,0,shot - 3,30.0,75.64,573.0,10.0,1390.0,3851.0,820.0
14824,1.0,0.0,0.0,0,shot - 50,0,35.0,5.0,573.0,7.0,1390.0,3851.0,820.0
14826,1.0,0.0,0.0,0,shot - 38,0,49.2,2.0,573.0,7.0,1390.0,3851.0,820.0
14835,3.0,0.0,1.0,0,0,shot - 3,31.0,4.0,573.0,7.0,1390.0,3851.0,820.0
13774,3.0,0.0,0.0,1,shot - 15,0,49.7,2.0,507.0,10.0,1390.0,3851.0,820.0
14234,3.0,0.0,0.0,0,0,shot - 3,35.0,10.0,507.0,9.0,1390.0,3851.0,820.0
14238,3.0,0.0,0.0,0,0,shot - 3,39.0,5.0,507.0,9.0,1390.0,3851.0,820.0
14861,3.0,0.0,1.0,1,shot - 45,0,43.2,31.64,507.0,5.0,1390.0,3851.0,820.0
14865,4.0,0.0,0.0,1,shot - 49,0,39.0,8.0,507.0,5.0,1390.0,3851.0,820.0
28511,3.0,1.0,0.0,1,0,shot - 3,34.0,8.0,507.0,4.0,1390.0,3851.0,820.0
28525,3.0,1.0,0.0,1,shot - 41,0,36.0,8.0,507.0,6.0,1390.0,3851.0,820.0
28541,2.0,1.0,0.0,0,0,shot - 3,37.0,6.0,507.0,2.0,1390.0,3851.0,820.0
28549,3.0,1.0,0.0,0,shot - 38,0,37.0,10.0,507.0,2.0,1390.0,3851.0,820.0
28557,4.0,1.0,0.0,0,0,shot - 3,37.0,4.0,507.0,2.0,1390.0,3851.0,820.0
28561,1.0,1.0,1.0,0,shot - 23,0,38.0,11.0,507.0,12.0,1390.0,3851.0,820.0
28571,2.0,1.0,0.0,0,shot - 18,0,40.0,4.0,507.0,12.0,1390.0,3851.0,820.0
28578,3.0,1.0,0.0,0,0,shot - 3,39.0,4.0,507.0,12.0,1390.0,3851.0,820.0
28585,1.0,1.0,1.0,1,0,shot - 3,32.0,11.0,507.0,9.0,1390.0,3851.0,820.0
28586,1.0,1.0,0.0,1,0,shot - 3,37.0,8.0,507.0,9.0,1390.0,3851.0,820.0
28596,3.0,1.0,0.0,1,0,shot - 3,31.0,11.0,507.0,9.0,1390.0,3851.0,820.0
13215,2.0,0.0,0.0,1,0,shot - 3,33.0,5.0,467.0,6.0,1390.0,3851.0,820.0
13224,3.0,0.0,1.0,1,shot - 49,0,32.0,3.0,467.0,6.0,1390.0,3851.0,820.0
14785,4.0,1.0,0.0,1,shot - 15,0,33.0,3.0,467.0,3.0,1390.0,3851.0,820.0
13901,4.0,0.0,0.0,0,shot - 38,0,30.0,10.0,585.0,10.0,1390.0,3851.0,820.0
14513,1.0,0.0,0.0,0,0,shot - 3,29.0,4.0,585.0,12.0,1390.0,3851.0,820.0
28611,2.0,1.0,0.0,1,shot - 31,0,49.7,108.64,585.0,11.0,1390.0,3851.0,820.0
28628,4.0,1.0,0.0,1,0,shot - 3,33.0,84.2,585.0,11.0,1390.0,3851.0,820.0
28652,3.0,1.0,1.0,1,shot - 29,0,35.0,10.0,585.0,13.0,1390.0,3851.0,820.0
28657,3.0,1.0,1.0,1,shot - 30,0,65.2,6.0,585.0,13.0,1390.0,3851.0,820.0
28669,1.0,1.0,1.0,0,0,shot - 3,25.7,83.2,585.0,10.0,1390.0,3851.0,820.0
28673,2.0,1.0,0.0,0,0,shot - 3,31.0,4.0,585.0,10.0,1390.0,3851.0,820.0
28680,3.0,1.0,0.0,0,shot - 37,0,30.0,2.0,585.0,10.0,1390.0,3851.0,820.0
28690,4.0,1.0,0.0,0,0,shot - 3,43.0,1.0,585.0,10.0,1390.0,3851.0,820.0
28699,1.0,1.0,0.0,0,shot - 36,0,41.0,0.0,585.0,5.0,1390.0,3851.0,820.0
28701,2.0,1.0,1.0,0,0,shot - 3,35.0,2.0,585.0,5.0,1390.0,3851.0,820.0
28710,1.0,1.0,1.0,1,shot - 36,0,40.0,8.0,585.0,8.0,1390.0,3851.0,820.0
28715,1.0,1.0,0.0,1,shot - 53,0,35.0,2.0,585.0,8.0,1390.0,3851.0,820.0
28728,1.0,1.0,0.0,0,0,shot - 3,34.0,10.0,585.0,9.0,1390.0,3851.0,820.0
28737,2.0,1.0,0.0,0,shot - 42,0,38.0,10.0,585.0,9.0,1390.0,3851.0,820.0
28739,2.0,1.0,1.0,0,shot - 56,0,35.0,5.0,585.0,9.0,1390.0,3851.0,820.0
28749,4.0,1.0,0.0,0,0,shot - 3,26.2,61.2,585.0,9.0,1390.0,3851.0,820.0
13909,1.0,0.0,0.0,0,0,shot - 3,35.0,10.0,672.0,7.0,1390.0,3851.0,820.0
14011,2.0,0.0,0.0,1,shot - 21,0,37.0,1.0,672.0,6.0,1390.0,3851.0,820.0
14539,1.0,0.0,1.0,0,0,shot - 3,35.0,3.0,672.0,8.0,1390.0,3851.0,820.0
14540,1.0,0.0,0.0,0,0,shot - 3,29.364,46.64,672.0,8.0,1390.0,3851.0,820.0
14545,2.0,0.0,1.0,0,shot - 23,0,34.0,100.64,672.0,8.0,1390.0,3851.0,820.0
13196,3.0,0.0,1.0,0,0,shot - 3,37.0,93.2,584.0,9.0,1390.0,3851.0,820.0
13201,4.0,0.0,1.0,0,0,shot - 3,37.0,6.0,584.0,9.0,1390.0,3851.0,820.0
13351,1.0,0.0,0.0,1,0,shot - 3,81.4,106.64,584.0,7.0,1390.0,3851.0,820.0
13353,1.0,0.0,1.0,1,0,shot - 3,30.0,7.0,584.0,7.0,1390.0,3851.0,820.0
14379,1.0,0.0,0.0,0,shot - 15,0,36.0,2.0,584.0,9.0,1390.0,3851.0,820.0
14380,1.0,0.0,1.0,0,shot - 56,0,37.0,2.0,584.0,9.0,1390.0,3851.0,820.0
14391,3.0,0.0,0.0,0,shot - 15,0,35.0,48.64,584.0,9.0,1390.0,3851.0,820.0
14403,4.0,0.0,0.0,0,shot - 22,0,33.0,1.0,584.0,9.0,1390.0,3851.0,820.0
14808,2.0,0.0,0.0,1,shot - 43,0,32.0,4.0,584.0,9.0,1390.0,3851.0,820.0
14810,2.0,0.0,1.0,1,shot - 9,0,33.0,2.0,584.0,9.0,1390.0,3851.0,820.0
14813,3.0,0.0,0.0,1,0,shot - 3,32.0,7.0,584.0,9.0,1390.0,3851.0,820.0
28773,1.0,1.0,1.0,1,0,shot - 3,33.0,2.0,584.0,11.0,1390.0,3851.0,820.0
28792,4.0,1.0,1.0,1,0,shot - 3,34.0,5.0,584.0,11.0,1390.0,3851.0,820.0
28827,3.0,1.0,0.0,0,0,shot - 3,36.4,63.64,584.0,8.0,1390.0,3851.0,820.0
28843,1.0,1.0,1.0,0,0,shot - 0,29.0,0.0,584.0,8.0,1390.0,3851.0,820.0
28846,2.0,1.0,0.0,0,0,shot - 3,36.0,116.64,584.0,8.0,1390.0,3851.0,820.0
28854,3.0,1.0,0.0,0,0,shot - 3,39.0,4.0,584.0,8.0,1390.0,3851.0,820.0
28857,4.0,1.0,0.0,0,shot - 15,0,33.0,6.0,584.0,8.0,1390.0,3851.0,820.0
28859,4.0,1.0,1.0,0,0,shot - 3,39.0,37.2,584.0,8.0,1390.0,3851.0,820.0
28886,2.0,1.0,0.0,0,0,shot - 3,63.864,44.2,584.0,10.0,1390.0,3851.0,820.0
28894,3.0,1.0,1.0,0,0,shot - 3,39.0,90.64,584.0,10.0,1390.0,3851.0,820.0
13375,2.0,0.0,0.0,1,shot - 4,0,39.0,3.0,617.0,6.0,1390.0,3851.0,820.0
13577,4.0,0.0,1.0,1,0,shot - 0,29.0,2.0,617.0,10.0,1390.0,3851.0,820.0
14616,1.0,0.0,1.0,0,0,shot - 3,34.0,47.64,213.0,9.0,1390.0,3851.0,820.0
14617,1.0,0.0,0.0,0,shot - 36,0,37.0,7.0,213.0,9.0,1390.0,3851.0,820.0
14623,2.0,0.0,0.0,0,shot - 43,0,36.0,69.64,213.0,9.0,1390.0,3851.0,820.0
14278,3.0,0.0,0.0,0,0,shot - 3,34.0,4.0,493.0,6.0,1390.0,3851.0,820.0
14600,2.0,0.0,0.0,1,shot - 40,0,61.364,93.64,493.0,6.0,1390.0,3851.0,820.0
14611,4.0,0.0,0.0,1,shot - 52,0,36.864000000000004,6.0,493.0,6.0,1390.0,3851.0,820.0
13583,1.0,0.0,0.0,1,0,shot - 3,45.2,118.64,516.0,6.0,1390.0,3851.0,820.0
14049,1.0,0.0,1.0,0,shot - 15,0,31.0,100.64,516.0,10.0,1390.0,3851.0,820.0
14058,2.0,0.0,0.0,0,0,shot - 3,32.0,1.0,516.0,10.0,1390.0,3851.0,820.0
14062,3.0,0.0,0.0,0,shot - 38,0,33.0,4.0,516.0,10.0,1390.0,3851.0,820.0
14330,3.0,0.0,0.0,0,shot - 15,0,35.0,3.0,516.0,9.0,1390.0,3851.0,820.0
14472,2.0,0.0,1.0,1,0,shot - 3,32.0,4.0,516.0,5.0,1390.0,3851.0,820.0
14473,2.0,0.0,1.0,1,shot - 16,0,33.0,2.0,516.0,5.0,1390.0,3851.0,820.0
14477,3.0,0.0,0.0,1,shot - 39,0,35.0,11.0,516.0,5.0,1390.0,3851.0,820.0
14478,3.0,0.0,1.0,1,shot - 19,0,35.2,9.0,516.0,5.0,1390.0,3851.0,820.0
13447,1.0,0.0,1.0,0,shot - 42,0,35.0,23.64,237.0,9.0,1390.0,3851.0,820.0
13457,3.0,0.0,1.0,0,shot - 27,0,31.0,31.2,237.0,9.0,1390.0,3851.0,820.0
13460,3.0,0.0,1.0,0,shot - 8,0,31.0,8.0,237.0,9.0,1390.0,3851.0,820.0
13848,2.0,0.0,1.0,1,0,shot - 3,33.0,3.0,237.0,9.0,1390.0,3851.0,820.0
13852,3.0,0.0,0.0,1,0,shot - 3,32.0,2.0,237.0,9.0,1390.0,3851.0,820.0
13428,4.0,0.0,0.0,1,shot - 53,0,34.0,3.0,443.0,12.0,1390.0,3851.0,820.0
14555,1.0,0.0,0.0,1,shot - 8,0,74.36399999999998,51.64,443.0,8.0,1390.0,3851.0,820.0
14556,1.0,0.0,0.0,1,shot - 1,0,55.7,4.0,443.0,8.0,1390.0,3851.0,820.0
14557,1.0,0.0,0.0,1,shot - 36,0,38.0,3.0,443.0,8.0,1390.0,3851.0,820.0
14563,2.0,0.0,1.0,1,shot - 15,0,31.0,99.2,443.0,8.0,1390.0,3851.0,820.0
13468,1.0,0.0,1.0,0,shot - 23,0,35.0,7.0,259.0,10.0,1390.0,3851.0,820.0
13473,1.0,0.0,1.0,0,0,shot - 3,34.0,99.64,259.0,10.0,1390.0,3851.0,820.0
14582,3.0,0.0,0.0,1,shot - 25,0,37.0,16.2,259.0,5.0,1390.0,3851.0,820.0
14588,4.0,0.0,0.0,1,shot - 16,0,41.0,1.0,259.0,5.0,1390.0,3851.0,820.0
13293,3.0,0.0,0.0,1,shot - 26,0,31.0,100.2,246.0,9.0,1390.0,3851.0,820.0
14123,1.0,0.0,0.0,0,0,shot - 3,35.0,8.0,240.0,11.0,1390.0,3851.0,820.0
14129,2.0,0.0,0.0,0,0,shot - 3,46.2,30.2,240.0,11.0,1390.0,3851.0,820.0
14132,2.0,0.0,0.0,0,0,shot - 3,36.0,34.64,240.0,11.0,1390.0,3851.0,820.0
14147,4.0,0.0,0.0,0,0,shot - 3,36.0,0.0,240.0,11.0,1390.0,3851.0,820.0
13345,3.0,0.0,0.0,0,0,shot - 3,32.0,3.0,654.0,7.0,1390.0,3851.0,820.0
13545,1.0,0.0,0.0,1,0,shot - 3,36.0,6.0,654.0,4.0,1390.0,3851.0,820.0
13555,4.0,0.0,0.0,1,0,shot - 3,35.0,6.0,654.0,4.0,1390.0,3851.0,820.0
14404,1.0,0.0,1.0,0,shot - 55,0,42.0,11.0,654.0,15.0,1390.0,3851.0,820.0
14408,1.0,0.0,0.0,0,shot - 44,0,30.0,5.0,654.0,15.0,1390.0,3851.0,820.0
14409,1.0,0.0,1.0,0,shot - 26,0,41.0,5.0,654.0,15.0,1390.0,3851.0,820.0
14411,1.0,0.0,0.0,0,0,shot - 3,33.0,75.64,654.0,15.0,1390.0,3851.0,820.0
14413,2.0,0.0,1.0,0,0,shot - 3,39.0,6.0,654.0,15.0,1390.0,3851.0,820.0
14414,2.0,0.0,0.0,0,shot - 25,0,40.0,4.0,654.0,15.0,1390.0,3851.0,820.0
13957,2.0,0.0,0.0,1,shot - 45,0,38.0,2.0,214.0,7.0,1390.0,3851.0,820.0
13963,3.0,0.0,1.0,1,shot - 38,0,30.0,6.0,214.0,7.0,1390.0,3851.0,820.0
14178,1.0,0.0,0.0,0,shot - 56,0,38.0,11.0,214.0,4.0,1390.0,3851.0,820.0
14182,1.0,0.0,0.0,0,0,shot - 3,35.0,26.64,214.0,4.0,1390.0,3851.0,820.0
14183,1.0,0.0,0.0,0,shot - 44,0,30.0,4.0,214.0,4.0,1390.0,3851.0,820.0
14184,1.0,0.0,1.0,0,0,shot - 3,37.0,2.0,214.0,4.0,1390.0,3851.0,820.0
13390,1.0,0.0,0.0,1,0,shot - 3,33.0,10.0,175.0,4.0,1390.0,3851.0,820.0
14676,1.0,0.0,0.0,0,0,shot - 3,33.0,10.0,175.0,4.0,1390.0,3851.0,820.0
14681,2.0,0.0,0.0,0,0,shot - 3,36.0,5.0,175.0,4.0,1390.0,3851.0,820.0
14109,2.0,0.0,0.0,0,shot - 26,0,29.0,42.64,256.0,15.0,1390.0,3851.0,820.0
14114,3.0,0.0,0.0,0,shot - 41,0,39.0,4.0,256.0,15.0,1390.0,3851.0,820.0
14118,4.0,0.0,0.0,0,shot - 50,0,36.0,102.64,256.0,15.0,1390.0,3851.0,820.0
13493,2.0,0.0,0.0,0,0,shot - 3,33.0,0.0,204.0,4.0,1390.0,3851.0,820.0
13496,3.0,0.0,0.0,0,0,shot - 3,32.0,5.0,204.0,4.0,1390.0,3851.0,820.0
13502,4.0,0.0,0.0,0,0,shot - 3,35.7,1.0,204.0,4.0,1390.0,3851.0,820.0
13503,4.0,0.0,1.0,0,0,shot - 0,32.0,56.64,204.0,4.0,1390.0,3851.0,820.0
13667,2.0,0.0,0.0,0,0,shot - 3,35.0,1.0,246.0,13.0,1390.0,3851.0,820.0
13943,4.0,0.0,1.0,1,0,shot - 3,58.2,6.0,246.0,7.0,1390.0,3851.0,820.0
28909,2.0,1.0,1.0,1,shot - 36,0,34.0,5.0,246.0,14.0,1390.0,3851.0,820.0
28913,2.0,1.0,0.0,1,shot - 17,0,38.0,1.0,246.0,14.0,1390.0,3851.0,820.0
28917,3.0,1.0,1.0,1,0,shot - 3,31.0,11.0,246.0,14.0,1390.0,3851.0,820.0
28921,3.0,1.0,0.0,1,shot - 55,0,44.364,114.64,246.0,14.0,1390.0,3851.0,820.0
28949,4.0,1.0,0.0,1,0,shot - 3,31.0,1.0,246.0,8.0,1390.0,3851.0,820.0
28953,5.0,1.0,1.0,1,shot - 38,0,31.0,2.0,246.0,8.0,1390.0,3851.0,820.0
28959,1.0,1.0,1.0,0,0,shot - 3,32.2,2.0,246.0,11.0,1390.0,3851.0,820.0
28966,2.0,1.0,0.0,0,0,shot - 3,30.0,55.2,246.0,11.0,1390.0,3851.0,820.0
28981,1.0,1.0,0.0,0,0,shot - 3,32.0,7.0,246.0,9.0,1390.0,3851.0,820.0
29023,3.0,1.0,0.0,0,shot - 55,0,34.0,2.0,246.0,8.0,1390.0,3851.0,820.0
29024,4.0,1.0,1.0,0,0,shot - 3,39.0,11.0,246.0,8.0,1390.0,3851.0,820.0
14254,1.0,0.0,0.0,1,0,shot - 3,52.364,10.0,192.0,4.0,1390.0,3851.0,820.0
14255,1.0,0.0,0.0,1,shot - 37,0,30.0,8.0,192.0,4.0,1390.0,3851.0,820.0
14697,1.0,0.0,0.0,0,shot - 38,0,55.7,6.0,192.0,5.0,1390.0,3851.0,820.0
13682,1.0,0.0,1.0,0,0,shot - 3,35.0,4.0,375.0,8.0,1390.0,3851.0,820.0
14462,3.0,0.0,0.0,1,0,shot - 3,37.0,2.0,375.0,9.0,1390.0,3851.0,820.0
14850,2.0,0.0,1.0,1,shot - 15,0,107.4,3.0,375.0,6.0,1390.0,3851.0,820.0
13724,1.0,0.0,1.0,1,shot - 15,0,35.0,5.0,306.0,11.0,1390.0,3851.0,820.0
13742,4.0,0.0,1.0,1,0,shot - 3,37.0,3.0,306.0,11.0,1390.0,3851.0,820.0
14150,1.0,0.0,1.0,0,shot - 27,0,29.0,50.64,306.0,7.0,1390.0,3851.0,820.0
14154,1.0,0.0,0.0,0,shot - 47,0,30.0,6.0,306.0,7.0,1390.0,3851.0,820.0
14166,3.0,0.0,0.0,0,0,shot - 3,34.0,5.0,306.0,7.0,1390.0,3851.0,820.0
