,shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
16798,16799,2.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-11-30,MEM,0,0,shot - 3,21000258,34.0,1.0
16800,16801,2.0,0.0,2010-11,0.0,Center(C),U,2010-11-30,MEM,0,shot - 39,0,21000258,22.0,0.0
16801,16802,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-11-30,MEM,0,shot - 23,0,21000258,39.0,11.0
16802,16803,3.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-11-30,MEM,0,shot - 27,0,21000258,46.0,7.0
16803,16804,3.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-11-30,MEM,0,shot - 32,0,21000258,26.0,6.0
16805,16806,3.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-11-30,MEM,0,0,shot - 4,21000258,23.0,3.0
16806,16807,3.0,0.0,2010-11,1.0,Right Side(R),Mid Range,2010-11-30,MEM,0,shot - 19,0,21000258,41.0,2.0
16807,16808,4.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-11-30,MEM,0,0,shot - 3,21000258,45.0,4.0
16809,16810,4.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-11-30,MEM,0,shot - 39,0,21000258,22.0,0.0
16810,16811,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-01,HOU,0,0,shot - 4,21000269,23.0,8.0
16811,16812,1.0,0.0,2010-11,0.0,Left Side(L),Goal Line,2010-12-01,HOU,0,shot - 16,0,21000269,28.0,7.0
16812,16813,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-01,HOU,0,shot - 40,0,21000269,25.0,117.64
16813,16814,1.0,0.0,2010-11,1.0,Left Side Center(LC),Mid Range,2010-12-01,HOU,0,shot - 15,0,21000269,40.0,5.0
16814,16815,1.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-01,HOU,0,0,shot - 4,21000269,25.0,20.64
16815,16816,2.0,0.0,2010-11,1.0,U,Goal Area,2010-12-01,HOU,0,shot - 39,0,21000269,22.0,3.0
16816,16817,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-01,HOU,0,shot - 49,0,21000269,21.0,2.0
16818,16819,2.0,0.0,2010-11,0.0,U,Goal Area,2010-12-01,HOU,0,0,shot - 4,21000269,22.0,0.0
16820,16821,2.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-01,HOU,0,0,shot - 3,21000269,34.7,0.0
16821,16822,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-01,HOU,0,0,shot - 3,21000269,60.4,11.0
16822,16823,3.0,0.0,2010-11,0.0,Left Side(L),Goal Line,2010-12-01,HOU,0,0,shot - 3,21000269,33.0,64.64
16823,16824,3.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-01,HOU,0,shot - 24,0,21000269,26.0,8.0
16824,16825,3.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-01,HOU,0,0,shot - 3,21000269,31.0,43.64
16825,16826,3.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-01,HOU,0,shot - 40,0,21000269,25.0,110.64
16827,16828,4.0,0.0,2010-11,1.0,U,Mid Range,2010-12-01,HOU,0,0,shot - 3,21000269,52.364,5.0
16828,16829,4.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-01,HOU,0,0,shot - 3,21000269,42.0,3.0
16830,16831,4.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-01,HOU,0,0,shot - 3,21000269,36.0,35.64
16831,16832,4.0,0.0,2010-11,0.0,U,U,2010-12-01,HOU,0,shot - 36,0,21000269,46.0,1.0
16832,16833,4.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-01,HOU,0,0,shot - 3,21000269,46.0,0.0
16833,16834,4.0,0.0,2010-11,0.0,Center(C),Penalty Spot,2010-12-01,HOU,0,shot - 20,0,21000269,48.0,57.2
16834,16835,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-03,SAC,1,0,shot - 3,21000287,52.2,10.0
16835,16836,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-03,SAC,1,shot - 56,0,21000287,23.0,10.0
16836,16837,1.0,0.0,2010-11,0.0,Right Side(R),Goal Line,2010-12-03,SAC,1,0,shot - 3,21000287,30.0,7.0
16837,16838,1.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-03,SAC,1,shot - 36,0,21000287,40.0,4.0
16838,16839,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-03,SAC,1,0,shot - 4,21000287,21.0,4.0
16839,16840,1.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-03,SAC,1,shot - 49,0,21000287,24.0,34.2
16840,16841,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-03,SAC,1,0,shot - 3,21000287,23.0,5.0
16841,16842,2.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-03,SAC,1,0,shot - 3,21000287,25.0,75.2
16843,16844,2.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-03,SAC,1,0,shot - 3,21000287,24.0,3.0
16844,16845,2.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-03,SAC,1,shot - 15,0,21000287,30.0,3.0
16845,16846,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-03,SAC,1,shot - 40,0,21000287,23.0,1.0
16847,16848,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-03,SAC,1,shot - 39,0,21000287,54.7,0.0
16848,16849,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-03,SAC,1,shot - 4,0,21000287,21.0,0.0
16849,16850,3.0,0.0,2010-11,1.0,U,Goal Line,2010-12-03,SAC,1,0,shot - 3,21000287,27.2,10.0
16850,16851,3.0,0.0,2010-11,1.0,Left Side(L),Goal Line,2010-12-03,SAC,1,shot - 15,0,21000287,28.0,8.0
16851,16852,3.0,0.0,2010-11,0.0,U,Mid Range,2010-12-03,SAC,1,shot - 1,0,21000287,35.0,3.0
16852,16853,1.0,0.0,2010-11,1.0,Left Side Center(LC),Mid Range,2010-12-07,WAS,1,shot - 28,0,21000315,36.0,11.0
16853,16854,1.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-07,WAS,1,0,shot - 3,21000315,47.0,8.0
16855,16856,1.0,0.0,2010-11,0.0,Center(C),U,2010-12-07,WAS,1,shot - 39,0,21000315,22.0,104.2
16856,16857,1.0,0.0,2010-11,0.0,Right Side(R),U,2010-12-07,WAS,1,0,shot - 3,21000315,43.0,3.0
16857,16858,1.0,0.0,2010-11,1.0,U,Goal Area,2010-12-07,WAS,1,0,shot - 4,21000315,22.0,59.64
16858,16859,1.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-07,WAS,1,shot - 11,0,21000315,39.0,2.0
16860,16861,2.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-07,WAS,1,0,shot - 3,21000315,29.2,4.0
16863,16864,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-07,WAS,1,shot - 39,0,21000315,22.0,2.0
16864,16865,2.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-07,WAS,1,shot - 27,0,21000315,31.0,67.64
16865,16866,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-07,WAS,1,shot - 39,0,21000315,22.0,1.0
16866,16867,3.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-07,WAS,1,0,shot - 4,21000315,23.0,8.0
16867,16868,3.0,0.0,2010-11,1.0,Left Side Center(LC),Penalty Spot,2010-12-07,WAS,1,0,shot - 3,21000315,45.0,8.0
16869,16870,3.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-07,WAS,1,0,shot - 4,21000315,23.0,3.0
16870,16871,4.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-07,WAS,1,shot - 15,0,21000315,30.0,5.0
16872,16873,4.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-07,WAS,1,0,shot - 4,21000315,22.0,2.0
16874,16875,4.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-07,WAS,1,0,shot - 3,21000315,40.0,0.0
16876,16877,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-08,LAC,0,shot - 52,0,21000326,23.0,10.0
16877,16878,1.0,0.0,2010-11,0.0,Right Side(R),Goal Line,2010-12-08,LAC,0,0,shot - 3,21000326,30.2,7.0
16878,16879,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-08,LAC,0,0,shot - 1,21000326,23.0,7.0
16879,16880,1.0,0.0,2010-11,1.0,Right Side(R),Goal Line,2010-12-08,LAC,0,shot - 38,0,21000326,28.0,3.0
16880,16881,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-08,LAC,0,0,shot - 3,21000326,32.0,3.0
16881,16882,1.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-08,LAC,0,0,shot - 4,21000326,21.0,1.0
16883,16884,3.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-08,LAC,0,shot - 33,0,21000326,21.0,89.64
16884,16885,3.0,0.0,2010-11,1.0,Right Side(R),Mid Range,2010-12-08,LAC,0,0,shot - 0,21000326,30.0,10.0
16885,16886,3.0,0.0,2010-11,1.0,Left Side Center(LC),Penalty Spot,2010-12-08,LAC,0,0,shot - 3,21000326,46.0,5.0
16886,16887,3.0,0.0,2010-11,0.0,U,Penalty Spot,2010-12-08,LAC,0,0,shot - 3,21000326,75.7,38.64
16887,16888,4.0,0.0,2010-11,0.0,Left Side(L),Goal Line,2010-12-08,LAC,0,0,shot - 3,21000326,29.0,5.0
16888,16889,4.0,0.0,2010-11,1.0,Center(C),U,2010-12-08,LAC,0,shot - 44,0,21000326,29.0,0.0
16889,16890,4.0,0.0,2010-11,1.0,Left Side Center(LC),Mid Range,2010-12-08,LAC,0,shot - 41,0,21000326,38.2,114.64
16890,16891,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-10,CHI,0,0,shot - 1,21000333,21.0,7.0
16891,16892,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-10,CHI,0,0,shot - 1,21000333,21.0,6.0
16893,16894,1.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-10,CHI,0,0,shot - 3,21000333,35.0,2.0
16895,16896,1.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-10,CHI,0,0,shot - 3,21000333,52.7,1.0
16896,16897,2.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-10,CHI,0,shot - 44,0,21000333,34.0,106.64
16897,16898,2.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-10,CHI,0,shot - 38,0,21000333,39.0,2.0
16898,16899,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-10,CHI,0,0,shot - 4,21000333,22.0,0.0
16899,16900,3.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-10,CHI,0,shot - 51,0,21000333,26.0,10.0
16900,16901,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-10,CHI,0,0,shot - 3,21000333,34.0,9.0
16901,16902,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-10,CHI,0,0,shot - 3,21000333,37.0,6.0
16902,16903,3.0,0.0,2010-11,0.0,U,Goal Area,2010-12-10,CHI,0,0,shot - 4,21000333,22.0,6.0
16903,16904,3.0,0.0,2010-11,0.0,Right Side(R),Mid Range,2010-12-10,CHI,0,0,shot - 3,21000333,37.0,5.0
16904,16905,3.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-10,CHI,0,0,shot - 1,21000333,21.0,5.0
16905,16906,3.0,0.0,2010-11,0.0,U,Goal Area,2010-12-10,CHI,0,shot - 39,0,21000333,22.0,1.0
16906,16907,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-10,CHI,0,0,shot - 3,21000333,38.0,0.0
16907,16908,4.0,0.0,2010-11,1.0,Left Side(L),Left Corner,2010-12-10,CHI,0,0,shot - 3,21000333,42.0,8.0
16908,16909,4.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-10,CHI,0,shot - 20,0,21000333,47.0,6.0
16909,16910,4.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-10,CHI,0,0,shot - 4,21000333,22.0,5.0
16910,16911,4.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-10,CHI,0,0,shot - 3,21000333,27.0,1.0
16911,16912,4.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-10,CHI,0,shot - 36,0,21000333,46.0,0.0
16912,16913,4.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-10,CHI,0,shot - 36,0,21000333,46.0,0.0
16914,16915,1.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-12,NJN,0,0,shot - 3,21000351,45.0,7.0
16915,16916,1.0,0.0,2010-11,1.0,Right Side(R),Right Corner,2010-12-12,NJN,0,0,shot - 3,21000351,43.0,5.0
16917,16918,2.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-12,NJN,0,shot - 36,0,21000351,97.4,3.0
16918,16919,2.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-12,NJN,0,shot - 52,0,21000351,26.0,80.64
16919,16920,3.0,0.0,2010-11,0.0,Right Side(R),Goal Line,2010-12-12,NJN,0,0,shot - 3,21000351,31.0,10.0
16920,16921,3.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-12,NJN,0,0,shot - 4,21000351,22.0,10.0
16921,16922,3.0,0.0,2010-11,1.0,Right Side(R),Goal Line,2010-12-12,NJN,0,0,shot - 3,21000351,29.0,6.0
16922,16923,3.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-12,NJN,0,shot - 37,0,21000351,36.0,81.64
16923,16924,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-12,NJN,0,shot - 56,0,21000351,36.0,4.0
16924,16925,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-12,NJN,0,0,shot - 3,21000351,37.0,3.0
16926,16927,4.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-12,NJN,0,0,shot - 3,21000351,35.0,11.0
16927,16928,4.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-12,NJN,0,shot - 27,0,21000351,36.0,10.0
16928,16929,4.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-12,NJN,0,shot - 52,0,21000351,24.0,9.0
16932,16933,1.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-14,WAS,0,0,shot - 3,21000362,37.7,10.0
16934,16935,1.0,0.0,2010-11,0.0,U,Mid Range,2010-12-14,WAS,0,shot - 36,0,21000362,31.7,4.0
16935,16936,1.0,0.0,2010-11,1.0,Right Side Center(RC),Penalty Spot,2010-12-14,WAS,0,0,shot - 3,21000362,46.0,2.0
16937,16938,2.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-14,WAS,0,0,shot - 3,21000362,45.2,4.0
16938,16939,3.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-14,WAS,0,shot - 23,0,21000362,23.0,11.0
16939,16940,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-14,WAS,0,0,shot - 3,21000362,32.0,10.0
16942,16943,3.0,0.0,2010-11,1.0,Left Side(L),Left Corner,2010-12-14,WAS,0,0,shot - 3,21000362,37.2,3.0
16943,16944,3.0,0.0,2010-11,1.0,Right Side(R),Right Corner,2010-12-14,WAS,0,shot - 50,0,21000362,43.0,2.0
16944,16945,3.0,0.0,2010-11,1.0,Right Side Center(RC),Penalty Spot,2010-12-14,WAS,0,shot - 32,0,21000362,46.0,2.0
16945,16946,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-15,IND,0,0,shot - 3,21000367,26.0,3.0
16946,16947,1.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-15,IND,0,shot - 36,0,21000367,48.0,3.0
16947,16948,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-15,IND,0,0,shot - 4,21000367,27.2,4.0
16948,16949,2.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-15,IND,0,0,shot - 3,21000367,33.0,3.0
16949,16950,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-15,IND,0,shot - 22,0,21000367,37.0,11.0
16950,16951,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-15,IND,0,shot - 49,0,21000367,36.0,10.0
16951,16952,3.0,0.0,2010-11,1.0,Right Side(R),U,2010-12-15,IND,0,0,shot - 3,21000367,44.0,9.0
16952,16953,3.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-15,IND,0,shot - 42,0,21000367,45.0,8.0
16953,16954,3.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-15,IND,0,0,shot - 3,21000367,36.0,7.0
16954,16955,3.0,0.0,2010-11,1.0,Center(C),Penalty Spot,2010-12-15,IND,0,0,shot - 3,21000367,44.0,5.0
16955,16956,3.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-15,IND,0,0,shot - 3,21000367,25.0,4.0
16957,16958,3.0,0.0,2010-11,1.0,Right Side Center(RC),Mid Range,2010-12-15,IND,0,shot - 10,0,21000367,41.0,2.0
16958,16959,4.0,0.0,2010-11,1.0,Left Side Center(LC),Penalty Spot,2010-12-15,IND,0,shot - 44,0,21000367,45.0,5.0
16959,16960,4.0,0.0,2010-11,1.0,Center(C),Penalty Spot,2010-12-15,IND,0,shot - 36,0,21000367,49.0,4.0
16960,16961,4.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-15,IND,0,0,shot - 3,21000367,51.0,4.0
16963,16964,1.0,0.0,2010-11,0.0,Center(C),Penalty Spot,2010-12-17,PHI,0,0,shot - 3,21000383,46.0,10.0
16964,16965,1.0,0.0,2010-11,0.0,Left Side Center(LC),U,2010-12-17,PHI,0,0,shot - 3,21000383,44.0,2.0
16965,16966,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-17,PHI,0,0,shot - 3,21000383,23.0,4.0
16968,16969,3.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-17,PHI,0,0,shot - 3,21000383,77.36399999999999,9.0
16969,16970,3.0,0.0,2010-11,0.0,Right Side(R),Mid Range,2010-12-17,PHI,0,0,shot - 3,21000383,37.0,6.0
16970,16971,3.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-17,PHI,0,shot - 8,0,21000383,25.0,5.0
16972,16973,3.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-17,PHI,0,shot - 39,0,21000383,21.0,3.0
16974,16975,1.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-19,TOR,0,0,shot - 4,21000402,37.364,111.64
16975,16976,1.0,0.0,2010-11,0.0,Left Side(L),Left Corner,2010-12-19,TOR,0,shot - 5,0,21000402,42.0,83.7616
16976,16977,1.0,0.0,2010-11,1.0,Left Side(L),Goal Line,2010-12-19,TOR,0,0,shot - 0,21000402,52.36400000000001,6.0
16977,16978,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-19,TOR,0,shot - 3,0,21000402,21.0,6.0
16978,16979,1.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-19,TOR,0,shot - 43,0,21000402,68.2,5.0
16979,16980,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-19,TOR,0,shot - 10,0,21000402,21.0,3.0
16980,16981,1.0,0.0,2010-11,0.0,Left Side(L),Goal Line,2010-12-19,TOR,0,shot - 43,0,21000402,45.864,2.0
16981,16982,3.0,0.0,2010-11,1.0,U,U,2010-12-19,TOR,0,0,shot - 3,21000402,30.0,11.0
16982,16983,3.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-19,TOR,0,0,shot - 3,21000402,23.0,9.0
16984,16985,3.0,0.0,2010-11,0.0,Right Side Center(RC),Penalty Spot,2010-12-19,TOR,0,0,shot - 3,21000402,44.0,63.64
16985,16986,4.0,0.0,2010-11,0.0,Center(C),Mid Range,2010-12-19,TOR,0,shot - 43,0,21000402,33.7,4.0
16987,16988,1.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-21,MIL,1,0,shot - 4,21000420,20.0,7.0
16988,16989,1.0,0.0,2010-11,1.0,Right Side Center(RC),Mid Range,2010-12-21,MIL,1,0,shot - 3,21000420,38.0,85.64
16989,16990,1.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-21,MIL,1,0,shot - 3,21000420,33.364000000000004,5.0
16990,16991,3.0,0.0,2010-11,0.0,U,Goal Line,2010-12-21,MIL,1,0,shot - 0,21000420,29.0,4.0
16991,16992,2.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-21,MIL,1,0,shot - 3,21000420,24.0,3.0
16992,16993,2.0,0.0,2010-11,0.0,Mid Ground(MG),Penalty Spot,2010-12-21,MIL,1,shot - 37,0,21000420,61.0,0.0
16995,16996,3.0,0.0,2010-11,1.0,Right Side(R),Mid Range,2010-12-21,MIL,1,0,shot - 3,21000420,28.0,53.64
16996,16997,3.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-21,MIL,1,0,shot - 3,21000420,28.7,76.2
16997,16998,3.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-21,MIL,1,0,shot - 3,21000420,34.0,3.0
17000,17001,4.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-21,MIL,1,shot - 4,0,21000420,22.0,113.64
17001,17002,4.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-21,MIL,1,shot - 39,0,21000420,48.7,2.0
17002,17003,1.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-25,MIA,1,0,shot - 3,21000435,33.0,8.0
17004,17005,1.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-25,MIA,1,shot - 39,0,21000435,21.0,4.0
17006,17007,2.0,0.0,2010-11,0.0,Right Side Center(RC),U,2010-12-25,MIA,1,0,shot - 3,21000435,45.0,10.0
17007,17008,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-25,MIA,1,0,shot - 1,21000435,21.0,9.0
17008,17009,2.0,0.0,2010-11,1.0,Center(C),Goal Area,2010-12-25,MIA,1,shot - 39,0,21000435,21.0,7.0
17009,17010,2.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-25,MIA,1,shot - 8,0,21000435,36.7,4.0
17010,17011,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-25,MIA,1,0,shot - 4,21000435,21.2,3.0
17011,17012,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-25,MIA,1,shot - 39,0,21000435,26.7,0.0
17012,17013,3.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-25,MIA,1,shot - 30,0,21000435,36.0,11.0
17013,17014,3.0,0.0,2010-11,1.0,Right Side Center(RC),Penalty Spot,2010-12-25,MIA,1,0,shot - 3,21000435,45.0,10.0
17014,17015,3.0,0.0,2010-11,0.0,Center(C),Mid Range,2010-12-25,MIA,1,0,shot - 3,21000435,38.0,6.0
17015,17016,4.0,0.0,2010-11,0.0,Center(C),Mid Range,2010-12-25,MIA,1,shot - 36,0,21000435,39.0,11.0
17016,17017,4.0,0.0,2010-11,0.0,Left Side(L),Left Corner,2010-12-25,MIA,1,0,shot - 3,21000435,59.2,9.0
17017,17018,4.0,0.0,2010-11,1.0,U,Goal Area,2010-12-25,MIA,1,shot - 39,0,21000435,20.0,3.0
17018,17019,1.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-28,SAS,0,shot - 52,0,21000460,70.2,11.0
17019,17020,1.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-28,SAS,0,0,shot - 3,21000460,47.364,11.0
17020,17021,1.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-28,SAS,0,shot - 40,0,21000460,39.2,111.2
17021,17022,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-28,SAS,0,0,shot - 3,21000460,26.0,10.0
17022,17023,1.0,0.0,2010-11,1.0,Center(C),Goal Line,2010-12-28,SAS,0,0,shot - 3,21000460,26.0,9.0
17023,17024,1.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-28,SAS,0,shot - 26,0,21000460,62.7,8.0
17024,17025,1.0,0.0,2010-11,0.0,Center(C),Goal Line,2010-12-28,SAS,0,shot - 14,0,21000460,30.0,7.0
17025,17026,1.0,0.0,2010-11,0.0,U,Goal Area,2010-12-28,SAS,0,shot - 39,0,21000460,21.0,5.0
17026,17027,1.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-28,SAS,0,0,shot - 3,21000460,30.0,56.64
17027,17028,1.0,0.0,2010-11,0.0,U,Mid Range,2010-12-28,SAS,0,0,shot - 0,21000460,34.0,2.0
17028,17029,2.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-28,SAS,0,shot - 39,0,21000460,23.2,1.0
17029,17030,2.0,0.0,2010-11,0.0,Right Side Center(RC),U,2010-12-28,SAS,0,0,shot - 3,21000460,45.0,0.0
17030,17031,2.0,0.0,2010-11,0.0,Right Side(R),Mid Range,2010-12-28,SAS,0,shot - 44,0,21000460,37.0,77.64
17031,17032,2.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-28,SAS,0,0,shot - 3,21000460,36.0,0.0
17032,17033,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-28,SAS,0,shot - 16,0,21000460,38.4,11.0
17034,17035,3.0,0.0,2010-11,0.0,Left Side(L),Mid Range,2010-12-28,SAS,0,0,shot - 0,21000460,32.0,25.64
17035,17036,3.0,0.0,2010-11,0.0,Right Side Center(RC),Mid Range,2010-12-28,SAS,0,0,shot - 3,21000460,73.2,5.0
17036,17037,3.0,0.0,2010-11,1.0,Left Side Center(LC),Penalty Spot,2010-12-28,SAS,0,shot - 53,0,21000460,49.2,94.2
17038,17039,4.0,0.0,2010-11,1.0,Center(C),Penalty Spot,2010-12-28,SAS,0,0,shot - 3,21000460,45.0,7.0
17040,17041,4.0,0.0,2010-11,0.0,Right Side Center(RC),U,2010-12-28,SAS,0,shot - 17,0,21000460,40.0,6.0
17041,17042,4.0,0.0,2010-11,0.0,Left Side Center(LC),Penalty Spot,2010-12-28,SAS,0,shot - 52,0,21000460,43.0,6.0
17042,17043,4.0,0.0,2010-11,0.0,Left Side(L),Left Corner,2010-12-28,SAS,0,shot - 36,0,21000460,43.0,103.64
17043,17044,4.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-28,SAS,0,0,shot - 4,21000460,28.7,84.2
17044,17045,4.0,0.0,2010-11,0.0,Center(C),Goal Area,2010-12-28,SAS,0,shot - 39,0,21000460,22.0,3.0
17045,17046,1.0,0.0,2010-11,0.0,Left Side Center(LC),Mid Range,2010-12-29,NOH,0,shot - 50,0,21000467,41.0,10.0
17046,17047,1.0,0.0,2010-11,1.0,Left Side(L),Mid Range,2010-12-29,NOH,0,shot - 31,0,21000467,36.0,8.0
17047,17048,1.0,0.0,2010-11,1.0,Center(C),Mid Range,2010-12-29,NOH,0,0,shot - 3,21000467,22.7,6.0
